omitted-curly-braces,fs/xfs/scrub/health.c,aa7bfb537edf62085d7718845f6644b0e4efb9df,247,3,"xfs_group_mark_corrupt ( rtg_group ( rtg ) , sc -> sick_mask ) ;"
omitted-curly-braces,fs/xfs/scrub/health.c,aa7bfb537edf62085d7718845f6644b0e4efb9df,233,4,mask |= XFS_SICK_INO_FORGET ;
omitted-curly-braces,fs/xfs/scrub/health.c,aa7bfb537edf62085d7718845f6644b0e4efb9df,136,2,sc -> sick_mask |= mask ;
omitted-curly-braces,fs/xfs/scrub/health.c,aa7bfb537edf62085d7718845f6644b0e4efb9df,207,2,return ;
omitted-curly-braces,fs/xfs/scrub/health.c,aa7bfb537edf62085d7718845f6644b0e4efb9df,242,3,"xfs_fs_mark_healthy ( sc -> mp , sc -> sick_mask ) ;"
omitted-curly-braces,fs/xfs/scrub/health.c,aa7bfb537edf62085d7718845f6644b0e4efb9df,217,3,"xfs_group_mark_healthy ( pag_group ( pag ) , sc -> sick_mask ) ;"
omitted-curly-braces,fs/xfs/scrub/health.c,aa7bfb537edf62085d7718845f6644b0e4efb9df,249,3,"xfs_group_mark_healthy ( rtg_group ( rtg ) , sc -> sick_mask ) ;"
omitted-curly-braces,fs/xfs/scrub/health.c,aa7bfb537edf62085d7718845f6644b0e4efb9df,236,3,"xfs_inode_mark_healthy ( sc -> ip , sc -> sick_mask ) ;"
omitted-curly-braces,fs/xfs/xfs_qm.c,e1d8602b6cfb757952827d11c7d26f2a1714fe82,793,2,xfs_irele ( dp ) ;
omitted-curly-braces,fs/xfs/scrub/metapath.c,e1d8602b6cfb757952827d11c7d26f2a1714fe82,180,2,return error ;
omitted-curly-braces,fs/xfs/scrub/metapath.c,e1d8602b6cfb757952827d11c7d26f2a1714fe82,185,2,return error ;
omitted-curly-braces,fs/xfs/scrub/metapath.c,e1d8602b6cfb757952827d11c7d26f2a1714fe82,227,2,return error ;
omitted-curly-braces,fs/xfs/scrub/metapath.c,e1d8602b6cfb757952827d11c7d26f2a1714fe82,232,2,return error ;
omitted-curly-braces,fs/xfs/scrub/metapath.c,9b7280010366dbe32791acd498a37dc522f568db,228,2,xfs_trans_cancel ( tp ) ;
omitted-curly-braces,fs/xfs/scrub/metapath.c,9b7280010366dbe32791acd498a37dc522f568db,211,2,goto out_cancel ;
omitted-curly-braces,fs/xfs/scrub/metapath.c,9b7280010366dbe32791acd498a37dc522f568db,215,2,goto out_dp ;
omitted-curly-braces,fs/xfs/xfs_fsmap.c,a440a28ddbdcb861150987b4d6e828631656b92f,391,2,frec -> start_daddr = info -> end_daddr ;
repurposed_variable,block/blk-iocost.c,57e420c84f9ab55ba4c5e2ae9c5f6c8e1ea834d2,1101,2,"inuse = clamp_t ( u32 , inuse , 1 , active )"
omitted-curly-braces,fs/erofs/zdata.c,1a2180f6859c73c674809f9f82e36c94084682ba,1796,3,psi_memstall_leave ( & pflags ) ;
omitted-curly-braces,drivers/bluetooth/btmtk.c,b548f5e9456c568155499d9ebac675c0d7a296e8,427,3,"if ( ! memcmp ( ( char * ) & skb -> data [ skb -> len - MTK_COREDUMP_END_LEN ] , MTK_COREDUMP_END , MTK_COREDUMP_END_LEN - 1 ) ) { bt_dev_info ( hdev , ""Mediatek coredump end"" ) ; hci_devcd_complete ( hdev ) ; } "
omitted-curly-braces,net/bluetooth/sco.c,29a651451e6c264f58cd9d9a26088e579d17b242,939,3,sco_pi ( sk ) -> codec . id = BT_CODEC_TRANSPARENT ;
operator-precedence,net/bluetooth/sco.c,29a651451e6c264f58cd9d9a26088e579d17b242,323,6,! lmp_transp_capable ( hdev ) || ! lmp_esco_capable ( hdev )
omitted-curly-braces,net/netfilter/nf_tables_api.c,b04df3da1b5c6f6dc7cdccc37941740c078c4043,11726,2,"call_rcu ( & ctx -> chain -> rcu_head , nft_release_basechain_rcu ) ;"
pre-increment,net/netfilter/xt_IDLETIMER.c,f36b01994d68ffc253c8296e2228dfe6e6431c03,410,1,"if ( -- info -> timer -> refcnt == 0 ) { pr_debug ( ""deleting timer %s\n"" , info -> label ) ; list_del ( & info -> timer -> entry ) ; timer_shutdown_sync ( & info -> timer -> timer ) ; cancel_work_sync ( & info -> timer -> work ) ; sysfs_remove_file ( idletimer_tg_kobj , & info -> timer -> attr . attr ) ; kfree ( info -> timer -> attr . attr . name ) ; kfree ( info -> timer ) ; } else { pr_debug ( ""decreased refcnt of timer %s to %u\n"" , info -> label , info -> timer -> refcnt ) ; } "
pre-increment,net/netfilter/xt_IDLETIMER.c,f36b01994d68ffc253c8296e2228dfe6e6431c03,435,1,"if ( -- info -> timer -> refcnt == 0 ) { pr_debug ( ""deleting timer %s\n"" , info -> label ) ; list_del ( & info -> timer -> entry ) ; if ( info -> timer -> timer_type & XT_IDLETIMER_ALARM ) { alarm_cancel ( & info -> timer -> alarm ) ; } else { timer_shutdown_sync ( & info -> timer -> timer ) ; }  cancel_work_sync ( & info -> timer -> work ) ; sysfs_remove_file ( idletimer_tg_kobj , & info -> timer -> attr . attr ) ; kfree ( info -> timer -> attr . attr . name ) ; kfree ( info -> timer ) ; } else { pr_debug ( ""decreased refcnt of timer %s to %u\n"" , info -> label , info -> timer -> refcnt ) ; } "
conditional,drivers/edac/amd64_edac.c,747367340ca6b5070728b86ae36ad6747f66b2fb,3389,46,"ecc_en ? ""enabled"" : ""disabled"""
implicit-predicate,drivers/edac/amd64_edac.c,747367340ca6b5070728b86ae36ad6747f66b2fb,3389,46,ecc_en
omitted-curly-braces,drivers/edac/amd64_edac.c,747367340ca6b5070728b86ae36ad6747f66b2fb,3385,2,ecc_en = umc_en_mask == ecc_en_mask ;
omitted-curly-braces,drivers/edac/amd64_edac.c,747367340ca6b5070728b86ae36ad6747f66b2fb,3380,3,ecc_en_mask |= BIT ( i ) ;
omitted-curly-braces,drivers/edac/amd64_edac.c,747367340ca6b5070728b86ae36ad6747f66b2fb,3375,3,continue ;
omitted-curly-braces,drivers/edac/amd64_edac.c,747367340ca6b5070728b86ae36ad6747f66b2fb,3392,2,return false ;
omitted-curly-braces,drivers/edac/amd64_edac.c,747367340ca6b5070728b86ae36ad6747f66b2fb,3387,2,"edac_dbg ( 0 , ""Node %d: No enabled UMCs.\n"" , nid ) ;"
omitted-curly-braces,drivers/edac/amd64_edac.c,747367340ca6b5070728b86ae36ad6747f66b2fb,3394,2,return true ;
operator-precedence,drivers/edac/amd64_edac.c,747367340ca6b5070728b86ae36ad6747f66b2fb,3389,46,"ecc_en ? ""enabled"" : ""disabled"""
omitted-curly-braces,arch/riscv/mm/init.c,21f1b85c8912262adf51707e63614a114425eb10,1706,3,"free_pmd_table ( pmd_base , pudp ) ;"
omitted-curly-braces,tools/perf/tests/expr.c,a93a620c38f3763ec74cb0def9625756966f12d9,250,2,"TEST_ASSERT_VAL ( ""#system_tsc_freq > 0"" , val > 0 ) ;"
omitted-curly-braces,tools/perf/tests/expr.c,a93a620c38f3763ec74cb0def9625756966f12d9,252,2,"TEST_ASSERT_VAL ( ""#system_tsc_freq == 0"" , fpclassify ( val ) == FP_ZERO ) ;"
type_conversion,tools/perf/tests/expr.c,a93a620c38f3763ec74cb0def9625756966f12d9,250,42,val > 0
omitted-curly-braces,drivers/net/ethernet/renesas/rswitch.c,3dd002f20098b9569f8fd7f8703f364571e2e975,1552,2,"iowrite32 ( GWCA_TS_IRQ_BIT , rdev -> priv -> addr + GWTSDIE ) ;"
assignment-as-value,drivers/net/ethernet/renesas/rswitch.c,0c9547e6ccf40455b0574cf589be3b152a3edf5b,866,6,"gq -> dirty = rswitch_next_queue_index ( gq , false , 1 )"
omitted-curly-braces,drivers/net/ethernet/renesas/rswitch.c,0c9547e6ccf40455b0574cf589be3b152a3edf5b,869,3,break ;
type_conversion,drivers/net/ethernet/renesas/rswitch.c,0c9547e6ccf40455b0574cf589be3b152a3edf5b,865,8,rswitch_get_num_cur_queues ( gq ) > 0
operator-precedence,net/core/sock_map.c,ed1fc5d76b81a4d681211333c026202cad4d5649,420,5,! sk_test || sk_test == sk
omitted-curly-braces,block/blk-zoned.c,fe0418eb9bd69a19a948b297c8de815e05f3cde1,1014,2,goto err ;
omitted-curly-braces,block/blk-zoned.c,fe0418eb9bd69a19a948b297c8de815e05f3cde1,1038,3,goto err ;
omitted-curly-braces,block/blk-zoned.c,fe0418eb9bd69a19a948b297c8de815e05f3cde1,1113,2,goto plug ;
operator-precedence,block/blk-zoned.c,fe0418eb9bd69a19a948b297c8de815e05f3cde1,1105,5,zwplug -> flags & BLK_ZONE_WPLUG_BUSY || ( bio -> bi_opf & REQ_NOWAIT )
omitted-curly-braces,drivers/gpu/drm/amd/amdgpu/amdgpu_vm.c,f4df208177d02f1c90f3644da3a2453080b8c24f,680,2,ring -> funcs -> emit_cleaner_shader ( ring ) ;
operator-precedence,drivers/gpu/drm/amd/amdgpu/amdgpu_vm.c,f4df208177d02f1c90f3644da3a2453080b8c24f,682,5,! vm_flush_needed && ! gds_switch_needed
omitted-curly-braces,net/ipv4/datagram.c,51a00be6a0994da2ba6b4ace3b7a0d9373b4b25e,65,2,inet -> inet_saddr = fl4 -> saddr ;
omitted-curly-braces,drivers/platform/x86/p2sb.c,360c400d0f568636c1b98d1d5f9f49aa3d420c70,118,2,"pci_bus_write_config_dword ( bus , devfn , P2SBC , P2SBC_HIDE ) ;"
omitted-curly-braces,drivers/platform/x86/p2sb.c,360c400d0f568636c1b98d1d5f9f49aa3d420c70,107,2,"pci_bus_write_config_dword ( bus , devfn , P2SBC , 0 ) ;"
omitted-curly-braces,drivers/platform/x86/dell/alienware-wmi.c,c1043cdb019ed4d053d673e62b553a5cea1a287d,1234,2,goto fail_prep_zones ;
omitted-curly-braces,sound/soc/amd/yc/acp6x-mach.c,984795e76def5c903724b8d6a8228e356bbdf2af,587,2,return 0 ;
operator-precedence,drivers/net/ethernet/marvell/octeontx2/af/rvu_npc_fs.c,af47a328e8130c81984cbcd1f771fc4bb777bd0f,1460,5,! from_vf && req -> vf
operator-precedence,drivers/crypto/hisilicon/debugfs.c,cd26cd65476711e2c69e0a049c0eeef4b743f5ac,232,15,qm -> cqc + qp_id * sizeof ( struct qm_cqc )
operator-precedence,drivers/crypto/hisilicon/debugfs.c,cd26cd65476711e2c69e0a049c0eeef4b743f5ac,195,15,qm -> sqc + qp_id * sizeof ( struct qm_sqc )
operator-precedence,drivers/crypto/hisilicon/debugfs.c,cd26cd65476711e2c69e0a049c0eeef4b743f5ac,232,15,qm -> cqc + qp_id * sizeof ( struct qm_cqc )
operator-precedence,drivers/crypto/hisilicon/debugfs.c,cd26cd65476711e2c69e0a049c0eeef4b743f5ac,195,15,qm -> sqc + qp_id * sizeof ( struct qm_sqc )
omitted-curly-braces,crypto/rsassa-pkcs1.c,8552cb04e0831df3ff265c75ad33f705a45bc731,193,2,return - ENOMEM ;
type_conversion,crypto/rsassa-pkcs1.c,8552cb04e0831df3ff265c75ad33f705a45bc731,211,7,ctx -> key_size - 1
omitted-curly-braces,drivers/net/ethernet/qualcomm/qca_spi.c,4dba406fac06b009873fe7a28231b9b7e4288b09,914,3,qcaspi_clkspeed = spi -> max_speed_hz ;
omitted-curly-braces,drivers/net/ethernet/qualcomm/qca_spi.c,4dba406fac06b009873fe7a28231b9b7e4288b09,916,3,qcaspi_clkspeed = QCASPI_CLK_SPEED ;
omitted-curly-braces,drivers/acpi/resource.c,7899ca9f3bd2b008e9a7c41f2a9f1986052d7e96,269,2,res -> flags |= IORESOURCE_PREFETCH ;
omitted-curly-braces,drivers/net/ethernet/microchip/sparx5/sparx5_main.c,f004f2e535e2b66ccbf5ac35f8eaadeac70ad7b7,783,3,"err = devm_request_threaded_irq ( sparx5 -> dev , sparx5 -> fdma_irq , NULL , sparx5_fdma_handler , IRQF_ONESHOT , ""sparx5-fdma"" , sparx5 ) ;"
omitted-curly-braces,drivers/spi/spi-aspeed-smc.c,c84dda3751e945a67d71cbe3af4474aad24a5794,242,2,return ret ;
omitted-curly-braces,drivers/spi/spi-aspeed-smc.c,c84dda3751e945a67d71cbe3af4474aad24a5794,264,2,return ret ;
omitted-curly-braces,kernel/sched/fair.c,493afbd187c4c9cc1642792c0d9ba400c3d6d90d,5498,4,cfs_rq -> next = NULL ;
omitted-curly-braces,drivers/gpu/drm/i915/i915_gpu_error.c,da0b986256ae9a78b0215214ff44f271bfe237c1,1647,2,"drm_info ( & engine -> gt -> i915 -> drm , ""Got hung context on %s with active request %lld:%lld [0x%04X] not yet started\n"" , engine -> name , rq -> fence . context , rq -> fence . seqno , ce -> guc_id . id ) ;"
omitted-curly-braces,drivers/gpu/drm/i915/display/intel_color.c,cd3da567e2e46b8f75549637b960a83b024d6b6e,1383,2,intel_dsb_nonpost_end ( crtc_state -> dsb_color_vblank ) ;
omitted-curly-braces,drivers/gpu/drm/i915/display/intel_color.c,cd3da567e2e46b8f75549637b960a83b024d6b6e,1376,2,intel_dsb_nonpost_start ( crtc_state -> dsb_color_vblank ) ;
omitted-curly-braces,drivers/gpu/drm/i915/display/intel_color.c,cd3da567e2e46b8f75549637b960a83b024d6b6e,1378,1,"for ( i = 0 ; i < 256 ; i ++ ) ilk_lut_write ( crtc_state , LGC_PALETTE ( pipe , i ) , i9xx_lut_8 ( & lut [ i ] ) ) ; "
literal-encoding,drivers/gpu/drm/i915/display/intel_color.c,70ec2e8be72c8cb71eb6a18f223484d2a39b708f,1624,9,1 << 24
conditional,drivers/gpu/drm/i915/display/intel_color.c,70ec2e8be72c8cb71eb6a18f223484d2a39b708f,1623,9,DISPLAY_VER ( display ) >= 14 ? 1 << 24 : 1 << 16
conditional,drivers/gpu/drm/i915/display/intel_color.c,70ec2e8be72c8cb71eb6a18f223484d2a39b708f,1616,9,DISPLAY_VER ( display ) >= 14 ? mtl_degamma_lut ( & lut [ i ] ) : glk_degamma_lut ( & lut [ i ] )
operator-precedence,drivers/gpu/drm/i915/display/intel_color.c,70ec2e8be72c8cb71eb6a18f223484d2a39b708f,1623,9,DISPLAY_VER ( display ) >= 14 ? 1 << 24 : 1 << 16
operator-precedence,drivers/gpu/drm/i915/display/intel_color.c,70ec2e8be72c8cb71eb6a18f223484d2a39b708f,1623,9,DISPLAY_VER ( display ) >= 14 ? 1 << 24 : 1 << 16
operator-precedence,drivers/gpu/drm/i915/display/intel_color.c,70ec2e8be72c8cb71eb6a18f223484d2a39b708f,1616,9,DISPLAY_VER ( display ) >= 14 ? mtl_degamma_lut ( & lut [ i ] ) : glk_degamma_lut ( & lut [ i ] )
conditional,drivers/net/ethernet/mscc/ocelot_ptp.c,43a4166349a254446e7a3db65f721c6a30daccf3,580,8,"copy_to_user ( ifr -> ifr_data , & cfg , sizeof ( cfg ) ) ? - EFAULT : 0"
implicit-predicate,drivers/net/ethernet/mscc/ocelot_ptp.c,43a4166349a254446e7a3db65f721c6a30daccf3,580,8,"copy_to_user ( ifr -> ifr_data , & cfg , sizeof ( cfg ) )"
operator-precedence,drivers/net/ethernet/mscc/ocelot_ptp.c,43a4166349a254446e7a3db65f721c6a30daccf3,580,8,"copy_to_user ( ifr -> ifr_data , & cfg , sizeof ( cfg ) ) ? - EFAULT : 0"
omitted-curly-braces,drivers/net/ethernet/mscc/ocelot_ptp.c,b454abfab52543c44b581afc807b9f97fc1e7a3a,625,2,ocelot_port -> ts_id = 0 ;
omitted-curly-braces,drivers/net/ethernet/mscc/ocelot_ptp.c,b454abfab52543c44b581afc807b9f97fc1e7a3a,778,4,continue ;
omitted-curly-braces,drivers/net/ethernet/mscc/ocelot_ptp.c,b6fba4b3f0becb794e274430f3a0839d8ba31262,789,3,continue ;
omitted-curly-braces,net/ipv4/route.c,cdd0b9132d710d41da2e7d15af8e0da2aca7a22c,2481,3,return - EINVAL ;
omitted-curly-braces,drivers/net/ethernet/broadcom/bnxt/bnxt.c,de37faf41ac55619dd329229a9bd9698faeabc52,2235,4,type = PKT_HASH_TYPE_L3 ;
omitted-curly-braces,drivers/net/ethernet/broadcom/bnxt/bnxt.c,de37faf41ac55619dd329229a9bd9698faeabc52,1534,7,if ( cmp_type == CMP_TYPE_RX_L2_TPA_START_CMP && TPA_START_HASH_TYPE ( tpa_start ) == 3 ) tpa_info -> gso_type = SKB_GSO_TCPV6 ; 
omitted-curly-braces,drivers/ptp/ptp_kvm_x86.c,5e7aa97c7acf171275ac02a8bb018c31b8918d13,29,2,return - ENODEV ;
omitted-curly-braces,arch/x86/kernel/cpu/amd.c,492077668fb453b8b16c842fcf3fafc2ebc190e9,1068,2,"WARN_ON_ONCE ( msr_set_bit ( MSR_EFER , _EFER_AUTOIBRS ) ) ;"
operator-precedence,kernel/bpf/lpm_trie.c,27abc7b3fa2e09bbe41e2924d328121546865eda,687,5,! node || node -> prefixlen != key -> prefixlen
omitted-curly-braces,kernel/bpf/lpm_trie.c,532d6b36b2bfac5514426a97a4df8d103d700d43,450,3,trie -> n_entries -- ;
omitted-curly-braces,kernel/bpf/lpm_trie.c,532d6b36b2bfac5514426a97a4df8d103d700d43,396,9,if ( flags == BPF_EXIST ) { ret = - ENOENT ; goto out ; } 
omitted-curly-braces,kernel/bpf/lpm_trie.c,eae6a075e9537dd69891cf77ca5a88fa8a28b4a1,390,3,trie -> n_entries -- ;
omitted-curly-braces,arch/riscv/kvm/aia.c,ea6398a5af81e3e7fb3da5d261694d479a321fd9,593,2,"csr_write ( CSR_HVIEN , BIT ( IRQ_PMU_OVF ) ) ;"
operator-precedence,drivers/iio/magnetometer/yamaha-yas530.c,f1ee5483e40881d8ad5a63aa148b753b5c6a839b,410,20,128 * s [ 0 ] + c -> a2 * s [ 1 ]
operator-precedence,drivers/iio/magnetometer/yamaha-yas530.c,f1ee5483e40881d8ad5a63aa148b753b5c6a839b,411,18,c -> a4 * s [ 0 ] + c -> a5 * s [ 1 ]
operator-precedence,drivers/iio/magnetometer/yamaha-yas530.c,f1ee5483e40881d8ad5a63aa148b753b5c6a839b,412,18,c -> a7 * s [ 0 ] + c -> a8 * s [ 1 ]
operator-precedence,drivers/iio/magnetometer/yamaha-yas530.c,f1ee5483e40881d8ad5a63aa148b753b5c6a839b,410,20,128 * s [ 0 ] + c -> a2 * s [ 1 ]
operator-precedence,drivers/iio/magnetometer/yamaha-yas530.c,f1ee5483e40881d8ad5a63aa148b753b5c6a839b,410,20,128 * s [ 0 ] + c -> a2 * s [ 1 ] + c -> a3 * s [ 2 ]
operator-precedence,drivers/iio/magnetometer/yamaha-yas530.c,f1ee5483e40881d8ad5a63aa148b753b5c6a839b,411,18,c -> a4 * s [ 0 ] + c -> a5 * s [ 1 ] + c -> a6 * s [ 2 ]
operator-precedence,drivers/iio/magnetometer/yamaha-yas530.c,f1ee5483e40881d8ad5a63aa148b753b5c6a839b,412,18,c -> a7 * s [ 0 ] + c -> a8 * s [ 1 ] + c -> a9 * s [ 2 ]
operator-precedence,drivers/iio/magnetometer/yamaha-yas530.c,f1ee5483e40881d8ad5a63aa148b753b5c6a839b,411,18,c -> a4 * s [ 0 ] + c -> a5 * s [ 1 ]
operator-precedence,drivers/iio/magnetometer/yamaha-yas530.c,f1ee5483e40881d8ad5a63aa148b753b5c6a839b,412,18,c -> a7 * s [ 0 ] + c -> a8 * s [ 1 ]
omitted-curly-braces,mm/filemap.c,3203b3ab0fcf22132caadd72caebfad47bf0dd2b,3505,3,continue ;
omitted-curly-braces,tools/perf/util/evsel.c,c33aea446bf555ab2b4e06deb914ba8f87cdb068,2575,2,goto retry_open ;
omitted-curly-braces,net/batman-adv/translation-table.c,8038806db64da15721775d6b834990cacbfcf0b2,2736,2,return ;
operator-precedence,arch/x86/kernel/cpu/topology.c,73da582a476ea6e3512f89f8ed57dfed945829a2,432,5,! setup_max_cpus || ioapic_is_disabled
operator-precedence,arch/x86/kernel/cpu/topology.c,73da582a476ea6e3512f89f8ed57dfed945829a2,446,5,! smp_found_config || ioapic_is_disabled
operator-precedence,drivers/net/ethernet/mellanox/mlx5/core/en/tc_tun_encap.c,5085f861b414e4a51ce28a891dfa32a10a54b64e,27,5,! route_dev || ! netif_is_ovs_master ( route_dev )
omitted-curly-braces,drivers/net/ethernet/mellanox/mlx5/core/en_main.c,31f114c3d158dacbeda33f2afb0ca41f4ec6c9f9,2819,2,goto err_free ;
omitted-curly-braces,drivers/net/ethernet/mellanox/mlx5/core/en_main.c,31f114c3d158dacbeda33f2afb0ca41f4ec6c9f9,2823,2,goto err_free ;
omitted-curly-braces,drivers/net/ethernet/mellanox/mlx5/core/en_main.c,31f114c3d158dacbeda33f2afb0ca41f4ec6c9f9,2710,2,return - ENOMEM ;
operator-precedence,drivers/net/ethernet/mellanox/mlx5/core/en_main.c,31f114c3d158dacbeda33f2afb0ca41f4ec6c9f9,2818,5,! chs -> c || ! cparam
omitted-curly-braces,net/ethtool/bitset.c,910c4788d6155b2202ec88273376cd7ecdc24f0a,452,2,"ethnl_bitmap32_clear ( bitmap , 0 , nbits , mod ) ;"
operator-precedence,net/ipv6/ip6mr.c,50b94204446e1215af081fd713d7d566d9258e35,113,8,! check_net ( net ) || ! net -> ipv6 . mr6_rules_ops
operator-precedence,net/ipv4/ipmr.c,50b94204446e1215af081fd713d7d566d9258e35,125,8,! check_net ( net ) || ! net -> ipv4 . mr_rules_ops
omitted-curly-braces,drivers/nvme/host/rdma.c,5858b687559809f05393af745cbadf06dee61295,1099,2,nvme_remove_admin_tag_set ( & ctrl -> ctrl ) ;
operator-precedence,drivers/scsi/qla2xxx/qla_bsg.c,c423263082ee8ccfad59ab33e3d5da5dc004c21e,3086,7,! ha -> flags . eeh_busy && ha -> isp_ops -> abort_command ( sp )
omitted-curly-braces,kernel/trace/tracing_map.c,e63fbd5f6810ed756bbb8a1549c7d4132968baa9,854,2,ret = 1 ;
omitted-curly-braces,drivers/usb/typec/anx7411.c,645d56e4cc74e953284809d096532c1955918a28,1559,2,typec_unregister_port ( plat -> typec . port ) ;
omitted-curly-braces,drivers/usb/typec/anx7411.c,645d56e4cc74e953284809d096532c1955918a28,1552,2,usb_role_switch_put ( plat -> typec . role_sw ) ;
omitted-curly-braces,drivers/usb/typec/anx7411.c,645d56e4cc74e953284809d096532c1955918a28,1162,2,return ret ;
omitted-curly-braces,drivers/usb/typec/anx7411.c,645d56e4cc74e953284809d096532c1955918a28,1173,2,return ret ;
omitted-curly-braces,drivers/usb/typec/anx7411.c,645d56e4cc74e953284809d096532c1955918a28,1184,2,return ret ;
operator-precedence,net/ethtool/ioctl.c,94071909477677fc2a1abf3fb281f203f66cf3ca,996,5,info . flow_type & FLOW_RSS && ! ops -> cap_rss_rxnfc_adds
omitted-curly-braces,net/ipv4/udp.c,3d501f562f63b290351169e3e9931ffe3d57b2ae,1726,3,"INDIRECT_CALL_1 ( sk -> sk_data_ready , sock_def_readable , sk ) ;"
omitted-curly-braces,net/ipv4/udp.c,3d501f562f63b290351169e3e9931ffe3d57b2ae,1729,3,"sk_wake_async_rcu ( sk , SOCK_WAKE_WAITD , POLL_IN ) ;"
assignment-as-value,net/netfilter/nft_inner.c,7b1d83da254be3bf054965c8f3b1ad976f460ae5,257,5,"nft_inner_parse_needed ( priv , pkt , tun_ctx ) && nft_inner_parse ( priv , ( struct nft_pktinfo * ) pkt , tun_ctx ) < 0"
